Id_cliente;Zona;País;Tipo de producto;Canal de venta;Prioridad;Fecha_pedido;Id_pedido;Fecha envío;Telefono;Email;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
C7701;NA;United States of America;Cárnicos;Offline;Media;4/09/2020;770169770;18/09/2020;3117735317;keithrichardson@example.com;9205;421,89 €;364,69 €;3.883.497,45 €;3.356.971,45 €
C1672;NA;Kiribati;Material de oficina;Offline;Crítica;7/12/2021;-167247378;18/01/2022;3144619281;zevans@example.net;1071;651,21 €;524,96 €;697.445,91 €;562.232,16 €
C1922;NA;Bosnia and Herzegovina;Snacks;Online;Crítica;8/05/2021;192262303;8/05/2021;3046470954;erica14@example.com;3543;152,58 €;97,44 €;540.590,94 €;345.229,92 €
C9265;NA;Mauritius ;Cuidado personal;Offline;Media;23/03/2021;926513373;23/03/2021;3172804626;billy10@example.net;4751;81,73 €;56,67 €;388.299,23 €;269.239,17 €
C2716;NA;Greenland;Cárnicos;Online;Media;23/05/2021;271611917;9/06/2021;3057209601;rebeccabowen@example.com;4857;421,89 €;364,69 €;2.049.119,73 €;1.771.299,33 €
C6994;NA;Zimbabwe;Material de oficina;Online;Crítica;31/08/2020;699481761;14/09/2020;3044285223;beth98@example.com;1052;651,21 €;524,96 €;685.072,92 €;552.257,92 €
C7023;NA;Belgium;Ropa;Offline;Media;12/02/2021;702359235;1/03/2021;3115542231;sonyabass@example.net;2560;109,28 €;35,84 €;279.756,80 €;91.750,40 €
C6427;NA;Luxembourg;Verduras;Online;Media;9/12/2020;642793166;19/01/2021;3045809646;ashleyryan@example.net;5637;154,06 €;90,93 €;868.436,22 €;512.572,41 €
C5036;NA;Sudan;Material de oficina;Online;Baja;28/07/2021;503644883;9/08/2021;3168886080;amanda32@example.net;8568;651,21 €;524,96 €;5.579.567,28 €;4.497.857,28 €
C3380;NA;Cote d'Ivoire;Cuidado personal;Online;Alta;31/07/2020;338088214;18/09/2020;3184757612;longanthony@example.net;6670;81,73 €;56,67 €;545.139,10 €;377.988,90 €
C7196;NA;Rwanda;Cereales;Offline;Media;24/08/2021;719609487;21/09/2021;3144595664;ljackson;7293;205,70 €;117,11 €;1.500.170,10 €;854.083,23 €
C4920;NA;Mexico;Verduras;Online;Media;14/09/2021;492007529;4/10/2021;3124597039;william63@example.net;4816;154,06 €;90,93 €;741.952,96 €;437.918,88 €
C8193;NA;Tuvalu;Verduras;Offline;Crítica;12/12/2020;819393670;16/12/2020;3004605918;sharris@example.net;5651;154,06 €;90,93 €;870.593,06 €;513.845,43 €
C2361;NA;Guinea-Bissau;Frutas;Offline;Crítica;31/05/2021;236191737;1/06/2021;3147114533;duranamber@example.net;3239;9,33 €;6,92 €;30.219,87 €;22.413,88 €
C4971;NA;Greece;Cereales;Online;Crítica;31/08/2022;497138059;12/10/2022;3004966077;zmartinez@example.com;3054;205,70 €;117,11 €;628.207,80 €;357.653,94 €
C7272;NA;Haiti;Bebida;Online;Baja;23/05/2020;727281463;11/07/2020;3185225025;sjones@example.com;7601;47,45 €;31,79 €;360.667,45 €;241.635,79 €
C5719;NA;Yemen;Cárnicos;Online;Media;11/02/2022;571983277;14/02/2022;3109753843;gbonilla@example.com;1417;421,89 €;364,69 €;597.818,13 €;516.765,73 €
C6469;NA;Russia;Cuidado personal;Offline;Baja;13/01/2020;646917331;13/02/2020;3168943186;ncampos@example.net;6069;81,73 €;56,67 €;496.019,37 €;343.930,23 €
C2880;NA;Tunisia ;Alimento infantil;Offline;Media;18/01/2021;288069951;3/02/2021;3115085798;dharris@example.net;5155;255,28 €;159,42 €;1.315.968,40 €;821.810,10 €
C7017;NA;India;Verduras;Online;Media;14/06/2022;701739966;16/07/2022;3056443006;frenchdaniel@example.org;9305;154,06 €;90,93 €;1.433.528,30 €;846.103,65 €
C9145;NA;Taiwan;Cereales;Online;Alta;9/12/2021;914538705;26/12/2021;3178957128;marcusjones@example.org;1181;205,70 €;117,11 €;242.931,70 €;138.306,91 €
C9233;NA;Morocco;Snacks;Offline;Alta;23/11/2021;923389995;9/01/2022;3153513933;ilong@example.net;474;152,58 €;97,44 €;72.322,92 €;46.186,56 €
C3455;NA;Zimbabwe;Bebida;Online;Media;1/04/2022;345530164;9/04/2022;3042521186;jenniferdillon@example.org;8909;47,45 €;31,79 €;422.732,05 €;283.217,11 €
C6685;NA;Lebanon;Ropa;Online;Baja;25/11/2021;668508040;25/12/2021;3041307580;wilsoncarrie@example.com;5240;109,28 €;35,84 €;572.627,20 €;187.801,60 €
C3001;NA;Federated States of Micronesia;Material de oficina;Offline;Alta;27/02/2020;300184953;29/02/2020;3114140671;esparzaamanda@example.com;253;651,21 €;524,96 €;164.756,13 €;132.814,88 €
C4187;NA;Macedonia;Frutas;Online;Baja;3/01/2021;418734729;6/01/2021;3179803651;hernandezleah@example.com;1766;9,33 €;6,92 €;16.476,78 €;12.220,72 €
C9226;NA;Ghana;Cosméticos;Online;Media;11/04/2020;922643697;7/05/2020;3108649511;lisarangel@example.net;9628;437,20 €;263,33 €;4.209.361,60 €;2.535.341,24 €
;NA;Greenland;Material de oficina;Offline;Alta;30/04/2021;880710685;19/06/2021;3147778454;tricia84@example.net;718;651,21 €;524,96 €;467.568,78 €;376.921,28 €
C7820;NA;Bahrain;Doméstico;Online;Baja;20/03/2022;782047021;6/04/2022;3008398657;kempkathryn@example.net;3947;668,27 €;502,54 €;2.637.661,69 €;1.983.525,38 €
C2860;NA;Serbia;Alimento infantil;Offline;Crítica;29/10/2022;286076533;10/11/2022;3151916801;andrew48@example.com;5258;255,28 €;159,42 €;1.342.262,24 €;838.230,36 €
C4725;NA;Lebanon;Alimento infantil;Offline;Alta;1/08/2020;472535550;29/08/2020;3044273683;jennifer24@example.net;2625;255,28 €;159,42 €;670.110,00 €;418.477,50 €
C6914;NA;Monaco;Cárnicos;Online;Alta;19/06/2020;691472899;7/08/2020;3164715517;nguyenrebecca@example.com;1052;421,89 €;364,69 €;443.828,28 €;383.653,88 €
C8132;NA;Iran;Alimento infantil;Online;Alta;18/02/2022;813249909;10/03/2022;3041929074;keith43@example.com;7575;255,28 €;159,42 €;1.933.746,00 €;1.207.606,50 €
C7785;NA;Mauritius ;Frutas;Online;Media;12/05/2021;778540408;9/06/2021;3018333342;robert53@example.com;6263;9,33 €;6,92 €;58.433,79 €;43.339,96 €
C1483;NA;Saint Kitts and Nevis ;Cárnicos;Online;Crítica;17/01/2020;148330724;7/02/2020;3164583454;jamessmith;3212;421,89 €;364,69 €;1.355.110,68 €;1.171.384,28 €
C3539;NA;Bulgaria;Frutas;Online;Baja;27/11/2021;353919684;1/01/2022;3103534907;katie35@example.com;1554;9,33 €;6,92 €;14.498,82 €;10.753,68 €
C6469;NA;Italy;Ropa;Offline;Media;1/07/2022;646918618;19/07/2022;3168263981;soliskristi@example.com;6450;109,28 €;35,84 €;704.856,00 €;231.168,00 €
C3492;NA;Namibia;Verduras;Offline;Baja;23/01/2022;349251353;3/02/2022;3001064439;destinystone@example.net;91;154,06 €;90,93 €;14.019,46 €;8.274,63 €
C2031;NA;San Marino;Bebida;Online;Media;31/03/2021;203154218;13/04/2021;3104879150;emily65@example.org;6702;47,45 €;31,79 €;318.009,90 €;213.056,58 €
C1211;NA;The Bahamas;Bebida;Offline;Baja;8/07/2022;121176040;23/07/2022;3173870996;darrenburton@example.net;7538;47,45 €;31,79 €;357.678,10 €;239.633,02 €
C5361;NA;Lebanon;Alimento infantil;Online;Baja;7/03/2020;536178147;27/03/2020;3106173566;xware@example.net;5884;255,28 €;159,42 €;1.502.067,52 €;938.027,28 €
C1513;NA;Australia;Verduras;Online;Alta;21/10/2021;151334369;7/11/2021;3138698102;marksimmons@example.org;2058;154,06 €;90,93 €;317.055,48 €;187.133,94 €
C8901;NA;Tajikistan;Cuidado personal;Online;Baja;23/01/2021;890131032;5/02/2021;3163;desiree25@example.com;8408;81,73 €;56,67 €;687.185,84 €;476.481,36 €
C2463;NA;El Salvador;Doméstico;Online;Alta;14/01/2022;246366965;5/03/2022;3041862867;kimberlyharding@example.com;4315;668,27 €;502,54 €;2.883.585,05 €;2.168.460,10 €
C7341;NA;Indonesia;Cereales;Online;Baja;21/08/2020;734153497;22/09/2020;3138527598;david78@example.net;1189;205,70 €;117,11 €;244.577,30 €;139.243,79 €
C4379;NA;Sweden;Cuidado personal;Offline;Media;27/04/2020;437914454;2/05/2020;3129773252;zacharypowell@example.org;7473;81,73 €;56,67 €;610.768,29 €;423.494,91 €
C6623;NA;Tonga;Doméstico;Offline;Alta;1/02/2022;662386167;1/03/2022;;melvinbowers@example.net;3641;668,27 €;502,54 €;2.433.171,07 €;1.829.748,14 €
C9826;NA;Mozambique;Ropa;Online;Media;12/03/2020;982617461;25/04/2020;3015098026;deborahmcgee@example.com;7198;109,28 €;35,84 €;786.597,44 €;257.976,32 €
C5939;NA;Andorra;Cosméticos;Online;Crítica;25/09/2020;593969666;8/10/2020;3055644618;xsimpson@example.net;7678;437,20 €;263,33 €;3.356.821,60 €;2.021.847,74 €
C5621;NA;Solomon Islands;Verduras;Online;Alta;13/03/2020;562116611;16/04/2020;3146316296;edward52@example.org;1651;154,06 €;90,93 €;254.353,06 €;150.125,43 €
C6730;NA;Romania;Verduras;Offline;Media;11/03/2021;673044621;26/03/2021;;nstephens@example.org;7715;154,06 €;90,93 €;1.188.572,90 €;701.524,95 €
C7830;NA;Saint Vincent and the Grenadines;Material de oficina;Offline;Alta;10/06/2022;783052527;17/06/2022;3001480125;danielortega@example.net;1499;651,21 €;524,96 €;976.163,79 €;786.915,04 €
C3687;NA;France;Cárnicos;Offline;Baja;17/03/2020;368751657;7/04/2020;3105325851;rrios@example.org;664;421,89 €;364,69 €;280.134,96 €;242.154,16 €
C7770;NA;The Gambia;Doméstico;Offline;Baja;4/03/2021;777065837;12/03/2021;3004248294;iwallace@example.com;9904;668,27 €;502,54 €;6.618.546,08 €;4.977.156,16 €
C2752;NA;Samoa ;Snacks;Offline;Baja;19/12/2020;275231397;21/01/2021;3016521975;james50@example.org;5941;152,58 €;97,44 €;906.477,78 €;578.891,04 €
C8007;NA;Serbia;Ropa;Offline;Media;15/10/2022;800797164;1/12/2022;3177234144;tracypeterson@example.net;2531;109,28 €;35,84 €;276.587,68 €;90.711,04 €
C3116;NA;Saint Vincent and the Grenadines;Cosméticos;Online;Alta;25/08/2021;311624467;8/09/2021;3102819457;aliciaanderson@example.com;5460;437,20 €;263,33 €;2.387.112,00 €;1.437.781,80 €
C4358;NA;Syria;Bebida;Offline;Baja;11/02/2020;435887134;21/03/2020;3134742960;williamsjohn@example.net;7544;47,45 €;31,79 €;357.962,80 €;239.823,76 €
C6220;NA;Australia;Verduras;Offline;Alta;22/02/2021;622071492;3/04/2021;3041297509;xfoster@example.org;3633;154,06 €;90,93 €;559.699,98 €;330.348,69 €
C3889;NA;Cote d'Ivoire;Cosméticos;Offline;Media;20/12/2020;388976371;9/01/2021;3174104503;joshua81@example.net;5607;437,20 €;263,33 €;2.451.380,40 €;1.476.491,31 €
C6757;NA;Dominican Republic;Cuidado personal;Online;Crítica;5/12/2021;675713098;23/01/2022;3148260885;twilson@example.com;7376;81,73 €;56,67 €;602.840,48 €;417.997,92 €
C6917;NA;Rwanda;Frutas;Online;Media;21/06/2022;691705501;24/07/2022;3117666653;smithsydney@example.com;9884;9,33 €;6,92 €;92.217,72 €;68.397,28 €
C1666;NA;Chad;Cosméticos;Online;Media;17/06/2021;166689908;29/07/2021;3143926971;hansenannette@example.com;6103;437,20 €;263,33 €;2.668.231,60 €;1.607.102,99 €
C7007;NA;Kenya;Doméstico;Offline;Alta;9/06/2022;700715148;14/07/2022;3116841393;lindseylori@example.com;6039;668,27 €;502,54 €;4.035.682,53 €;3.034.839,06 €
C8141;NA;Belize;Bebida;Online;Media;11/10/2020;814142549;14/11/2020;3008531957;penny27@example.org;1727;47,45 €;31,79 €;81.946,15 €;54.901,33 €
C8976;NA;Palau;Snacks;Offline;Crítica;6/04/2022;897645938;23/05/2022;3044413925;jacobszachary@example.org;2236;152,58 €;97,44 €;341.168,88 €;217.875,84 €
C9622;NA;Equatorial Guinea;Material de oficina;Offline;Alta;21/08/2021;962211644;9/10/2021;3132552469;vmartinez@example.com;8663;651,21 €;524,96 €;5.641.432,23 €;4.547.728,48 €
C1891;NA;Kyrgyzstan;Doméstico;Offline;Baja;14/03/2021;189138495;14/03/2021;3186479078;petersonthomas@example.com;9139;668,27 €;502,54 €;6.107.319,53 €;4.592.713,06 €
C9800;NA;Bangladesh;Frutas;Online;Baja;15/10/2020;980037820;10/11/2020;3163302808;barronbeth@example.com;3824;9,33 €;6,92 €;35.677,92 €;26.462,08 €
C4068;NA;Bhutan;Alimento infantil;Online;Alta;28/01/2022;406833446;9/03/2022;3008915862;garciajeffrey@example.net;9912;255,28 €;159,42 €;2.530.335,36 €;1.580.171,04 €
C5617;NA;Macedonia;Cárnicos;Offline;Baja;1/06/2021;561761701;18/06/2021;3155230006;kenneth55@example.com;6626;421,89 €;364,69 €;2.795.443,14 €;2.416.435,94 €
C9073;NA;Samoa ;Verduras;Offline;Crítica;18/09/2022;907371413;11/10/2022;3181221915;ehenderson@example.com;220;154,06 €;90,93 €;33.893,20 €;20.004,60 €
C5265;NA;Austria;Bebida;Online;Media;11/09/2021;526523911;16/10/2021;3138636723;stacycrawford@example.net;8981;47,45 €;31,79 €;426.148,45 €;285.505,99 €
C3723;NA;Italy;Bebida;Online;Alta;24/08/2021;372393023;12/09/2021;3155186076;ashleynicholson@example.net;8226;47,45 €;31,79 €;390.323,70 €;261.504,54 €
C1184;NA;Bahrain;Material de oficina;Offline;Media;11/07/2020;118465077;16/07/2020;3019937449;donna70@example.org;5304;651,21 €;524,96 €;3.454.017,84 €;2.784.387,84 €
C4085;NA;Australia;Snacks;Offline;Crítica;26/12/2020;408538901;5/01/2021;3044144817;omurray;4594;152,58 €;97,44 €;700.952,52 €;447.639,36 €
C6067;NA;Nigeria;Cosméticos;Online;Baja;15/05/2020;606725823;31/05/2020;3128162997;dfrench@example.net;2509;437,20 €;263,33 €;1.096.934,80 €;660.694,97 €
C1474;NA;Spain;Ropa;Offline;Crítica;13/09/2020;147449672;26/10/2020;;meghan32@example.org;2489;109,28 €;35,84 €;271.997,92 €;89.205,76 €
;NA;Hungary;Cárnicos;Online;Media;22/07/2021;785446774;11/08/2021;3002547020;ccox@example.com;10;421,89 €;364,69 €;4.218,90 €;3.646,90 €
C7457;NA;Bosnia and Herzegovina;Verduras;Offline;Baja;22/06/2021;745765960;14/07/2021;3013824930;carterdavid@example.net;7575;154,06 €;90,93 €;1.167.004,50 €;688.794,75 €
C5737;NA;South Korea;Cosméticos;Online;Crítica;5/04/2022;573768556;5/05/2022;12;ashley47@example.com;9721;437,20 €;263,33 €;4.250.021,20 €;2.559.830,93 €
C8851;NA;The Gambia;Snacks;Offline;Baja;2/11/2021;885128390;20/11/2021;3016260224;xmaynard@example.com;8015;152,58 €;97,44 €;1.222.928,70 €;780.981,60 €
C1158;NA;Norway;Bebida;Online;Baja;19/05/2021;115831792;9/06/2021;45;dhall@example.net;6056;47,45 €;31,79 €;287.357,20 €;192.520,24 €
C3721;NA;Mexico;Frutas;Offline;Media;16/01/2021;372177588;30/01/2021;12345;hernandezandrew@example.org;4474;9,33 €;6,92 €;41.742,42 €;30.960,08 €
C6807;NA;France;Cosméticos;Offline;Baja;20/05/2021;680777108;22/06/2021;3158087333;robert89@example.net;5930;437,20 €;263,33 €;2.592.596,00 €;1.561.546,90 €
C1385;NA;Belize;Frutas;Offline;Alta;3/12/2021;138554179;6/12/2021;3043064795;lawsonsusan;115;9,33 €;6,92 €;1.072,95 €;795,80 €
C1627;NA;Malawi;Bebida;Online;Alta;4/08/2022;162745130;19/08/2022;3183423221;donnarollins@example.org;8755;47,45 €;31,79 €;415.424,75 €;278.321,45 €
C4408;NA;India;Cuidado personal;Offline;Crítica;17/04/2022;-440898787;1/06/2022;3142736793;rickythomas;604;81,73 €;56,67 €;49.364,92 €;34.228,68 €
C2808;NA;Tajikistan;Frutas;Online;Media;29/04/2020;280876481;31/05/2020;3047261519;monroealexander@example.net;6447;9,33 €;6,92 €;60.150,51 €;44.613,24 €
C8608;NA;Finland;Verduras;Online;Baja;9/09/2020;860852038;15/09/2020;3124093669;evanparker@example.net;4103;154,06 €;90,93 €;632.108,18 €;373.085,79 €
C2793;NA;Rwanda;Ropa;Offline;Crítica;22/01/2022;279311788;1/02/2022;3142444469;dgray@example.net;3420;109,28 €;35,84 €;373.737,60 €;122.572,80 €
